"","logFC","logCPM","F","PValue","FDR"
"ALDH1A2",-0.770350595951764,10.5187902026302,8.23995547697166,0.0068879881537293,0.449179242937846
"TFPI",-0.672530032620696,8.65361127088424,8.23822719237512,0.00689341334308312,0.449179242937846
"ZFC3H1",-0.334136145591572,6.74479273236478,8.22570044976382,0.00693328486563128,0.44997018777947
"KCNT2",-0.765791145514741,9.29659156290019,8.20067165836799,0.00700957421718639,0.450433076515597
"HKDC1",3.09554810269595,3.95494015191369,8.22120990082432,0.00701360982556744,0.450433076515597
"CDH13",1.16892056269002,2.68054623845227,8.11743333814557,0.00703534313720877,0.450433076515597
"C18orf32",0.787545737559565,3.81467293645535,8.18729992065734,0.00705417245088995,0.450433076515597
"FCAMR",1.58857739466033,2.09510161697829,8.02283518968087,0.00708197714964499,0.450433076515597
"FAM71F2",1.01673104791692,3.04319871023012,8.11908843617351,0.00713023868443458,0.450433076515597
"SLC22A25",-0.621739493379961,9.70934926972261,8.15630220085233,0.00714957972920619,0.450433076515597
"OSBPL1A",0.97771062084201,5.32697514879048,8.15539035248633,0.00716251055414633,0.450433076515597
"PIN4",-0.559593887662228,5.59210603536412,8.12559056947009,0.00725502853387765,0.450556539334731
"PGM2",1.32824691395278,3.19250177700584,8.09618088678917,0.00726365314956394,0.450556539334731
"IGHG3",2.01539727866304,1.29317424239424,7.82516450553365,0.00727247490454815,0.450556539334731
"LINC00486",2.03717249823454,8.78269396800614,8.14393097585744,0.00727555089711553,0.450556539334731
"WDR72",-0.81795726971973,8.34254703870926,8.0848257172559,0.0073817227052284,0.454251244130927
"CFAP69",-0.940254400895036,4.87802048634789,8.08256075080593,0.00739120668416424,0.454251244130927
"PPP1R7",-0.682983387956009,4.46886730065261,8.05816867993708,0.00746447167665778,0.455718159750259
"LPCAT4",1.6272225234467,0.836923663479273,7.70506944401899,0.00747124995337866,0.455718159750259
"AC098588.3",-1.42034586915188,4.3992327108349,8.02429271416979,0.00752995836958621,0.455871977056696
"RYK",-0.426604842656147,6.3740174828731,8.0269303719013,0.00757822272081878,0.455871977056696
"SLC7A1",2.29977636141052,1.18068417326828,7.75318132718087,0.00758850104582513,0.455871977056696
"LRRC1",1.77385006070763,2.96839961653156,7.9630146113019,0.00759883734550628,0.455871977056696
"ARMC9",1.04128382514796,3.37346453586377,7.99729329657425,0.00762715037996143,0.455871977056696
"MAML2",1.50609534957372,5.22236273707542,8.03613197889036,0.00764235302061148,0.455871977056696
"HCN1",1.85608326455119,2.35050943975714,7.8473106514153,0.0077781998522974,0.462275797082511
"PLSCR4",-0.822638098739602,6.18926547614758,7.95544796028191,0.00782666231398827,0.463458379724306
"XRRA1",-1.07979828040804,6.82956083575418,7.95314623804412,0.00788066640903403,0.464959318133008
"PDK3",-0.844302356808349,4.51404031201335,7.91503310864062,0.00797142712126425,0.465395199223286
"MXI1",-0.636720612353696,5.13079712704525,7.90261127649912,0.00801908176826796,0.465395199223286
"LAMA3",1.44727701861051,4.05030951043134,7.87194455852308,0.00802594839393953,0.465395199223286
"ZNF587",0.638797150743721,5.67742907237444,7.89663415935973,0.00803764649528978,0.465395199223286
"ELOVL7",1.4906822497143,1.45454766248528,7.63940249302186,0.00805439821277732,0.465395199223286
"TNFRSF14-AS1",1.08250690444115,3.57846657041546,7.87054008553986,0.0080601572253771,0.465395199223286
"PTDSS2",0.695749743608464,4.13021490344293,7.88693643239944,0.00808954522999168,0.46543571403055
"ENTPD6",0.658394949918336,4.60545015175837,7.87818747932681,0.00812132678459709,0.465613169894303
"GNA14-AS1",-2.23526403993578,3.32428066912869,7.78968467154724,0.00820251566775032,0.466820042494517
