"","logFC.F1...F0","logFC.F2...F0","logFC.F3...F0","logFC.F4...F0","logCPM","F","PValue","FDR"
"AC099542.1",0.712997727766292,0.395713683223013,0.295048723288087,0.485723253598588,0.893696422127057,0.653597414801112,0.627372397720153,0.830184154610677
"AC092134.3",-0.262847630752348,0.0921696497845734,-0.00705993205701792,-0.956900892448501,-0.101059196011052,0.652908166915222,0.627379026503252,0.830184154610677
"WDR31",0.354636445937128,0.324235804756165,0.397223655966152,0.138427005580062,3.68436080170734,0.654402476085386,0.627426633673184,0.830184154610677
"TFAM",0.314844954452034,0.283286798027309,0.369484382709437,0.296229648265181,3.30195222314119,0.654232938342191,0.627512806087928,0.830184154610677
"HPSE2",0.317595496343322,0.504110797705959,0.728693029614335,0.648708227500768,1.67283474913755,0.653695155095098,0.627517075546454,0.830184154610677
"AC104472.4",-0.576580619175268,-0.533716373672721,-0.334870478585472,-0.506265131562786,1.97135102680385,0.653814955248549,0.627521770583591,0.830184154610677
"AC005775.1",-0.53378178775114,-0.309425209574892,-0.28683241941071,-0.187118349596459,1.89963121771364,0.653668791130223,0.627579285778558,0.830184154610677
"AC008735.2",0.158928130345668,0.340031894907034,0.510783999358036,-0.00488482966516229,6.0685469752249,0.654169884505423,0.627594262442816,0.830184154610677
"LINC02405",0.0174461912692458,0.0798911791806973,-0.573030882454077,0.0736969583393213,1.83462572220338,0.6534475432032,0.627678636503913,0.830243522090559
"ALDOB",0.522419125154433,0.585765132311935,0.678453309705408,0.26045218827294,9.44556380042461,0.653841846157845,0.62781538026884,0.830372148232765
"PLEKHA5",0.278761741511406,0.0612700775277093,0.157313255407655,0.0805729988050368,9.32455341723144,0.65358196621624,0.627992147576544,0.830553691497584
"TNIP2",-0.241269148404646,-0.090420674823611,-0.317943284953852,-0.0989878543316808,3.05002776539736,0.653339843758461,0.628078996150667,0.830616296997944
"TMEM267",0.109717009015575,0.130278367216275,0.277948323419871,0.303723588687928,4.55053265578686,0.653350452202323,0.628158644616346,0.830669373285829
"RBM22",-0.341842237914607,-0.404911988847294,-0.483792834690802,-0.3813300423272,3.74358007431223,0.652953913771594,0.62840549789915,0.830884184095133
"GRK7",-0.342515097064544,-0.158669609032454,-0.611378600898724,-0.103466142699641,0.272342295647393,0.651691508816535,0.628437285922423,0.830884184095133
"BET1L",0.278253854180267,0.0990676534600253,0.0301659800847491,0.191804942166275,3.50613508558504,0.652881798539903,0.628439659742775,0.830884184095133
"AC012501.2",-0.374254767177361,-0.0647989298768742,-0.051809531580478,0.452887798445372,0.621445993980904,0.651731152239489,0.628558639535093,0.830989228369708
"CAPN10-DT",0.571148263894391,0.59834447953078,0.439429188411094,0.557145507030387,1.91220835893579,0.651891641258334,0.628826714086246,0.831291358541131
"AC026765.2",-0.307399847678992,-0.821865452260392,-0.530721144173075,-0.618831187479161,0.41492170100667,0.651072777668398,0.62893178818802,0.83137798222276
"COX8A",0.115419291108852,0.459547146398269,0.224560138815222,0.687233722128982,1.85044678376146,0.651595442016653,0.628983949131199,0.83139465408929
"PREPL",0.0431345497630491,0.0219310564417337,0.0705682593691062,-0.113568722301815,5.88867744622583,0.652065507914366,0.629026894722818,0.831399143719779
"DHX58",0.166014377338525,0.306038101714366,0.0255790809289547,0.0124376937497237,4.13061164824407,0.651993280073916,0.629079199698682,0.831416002518904
"HBS1L",0.250395900398718,0.167905621612632,0.18882456076009,0.00878119254129459,6.09541018127586,0.651822445454804,0.629191599207336,0.831454076266268
"HIST2H2BF",-0.0300838089505676,0.387905952612319,-0.0031267146327976,0.165685462334322,1.64927408206554,0.651120580813805,0.629241681630566,0.831454076266268
"HS6ST2",0.411774091504236,0.678053721643657,0.44284832316643,0.942543954560146,0.627110390005221,0.650711337680055,0.629256219606875,0.831454076266268
"AC110772.2",-1.19595176942705,-1.29337431040769,-0.888228971439265,-1.86191318599002,-0.683793167697794,0.649750190653237,0.629266214127881,0.831454076266268
"YME1L1",0.0455746294291853,-0.0364744336524947,0.076242228945876,-0.0862898728060855,6.25738670177734,0.651531028193804,0.629389618277688,0.831564864272111
"LINC00698",-0.561213233052033,-0.0424879585698438,0.226239262432605,0.770226970014966,-0.670936761971828,0.649323242522969,0.629529319865675,0.831697169571155
"ANO10",0.208236490043434,0.278782226249316,0.357192544043721,0.269294314403156,6.38471304047616,0.651200420278895,0.629614401128351,0.831757301610017
"PPP1R13B",-0.27054475028201,-0.305238627671827,-0.312525997168873,-0.226465343550544,6.93365552654317,0.650987878681361,0.629758498037386,0.831822776571383
"INTS6",0.123067767516686,-0.0472231059291392,0.146076352403956,0.0690336842781502,7.5923340578264,0.650978153444455,0.629764754523867,0.831822776571383
"BRAF",0.0686322487630762,-0.0694515083891864,0.0186986751006644,-0.174303554423044,7.82997706596191,0.65092359764017,0.629801836264636,0.831822776571383
"RALGPS2",0.289246997292082,0.206731467449102,0.0250910758972329,0.100772678037608,8.48396635281763,0.650817878570891,0.629873753433498,0.831822776571383
"HAGH",-0.0197167345991618,-0.0550945431296995,-0.185810304756762,-0.113176535951625,7.65059801706851,0.650813733078467,0.629876730664382,0.831822776571383
"PAXX",-0.131970222775321,0.0438346828244517,-0.45045923226269,0.0362817634714804,4.21803266579874,0.650783167648362,0.629901378567208,0.831822776571383
"PCP2",-0.514984812514322,-0.769469760603513,-0.771167877066483,-0.371197141578906,0.988846438637799,0.649830929731097,0.629975058709997,0.831867819359395
"COL27A1",0.0651992493313781,0.110228075331828,0.0775942815899237,0.437989545414884,8.32677520401623,0.650532730920207,0.630068029593526,0.831938327876083
"SYTL2",0.292907257826206,0.4721373124039,0.284020880563325,0.00112907533941548,2.6226877107074,0.650263949788955,0.630119452803906,0.831953971664596
"ZNF266",0.0961069873299401,0.314989930956166,0.275109787057709,0.209920590782209,4.78115097197567,0.650395186620646,0.630171014380657,0.831969796163423
"AL033504.1",0.49602244201837,0.0956954174254224,0.419826653597114,-0.0640563882855608,5.63708051588847,0.650291342210208,0.630236575509465,0.831982530870474
"PER2",-0.443338922664105,-0.312960013208167,-0.377089170239574,-0.29168900713815,5.69336653176011,0.650256769714205,0.630259813724303,0.831982530870474
"RGN",0.32953973781109,0.0336641278514941,0.199350464994135,-0.0554120691417603,8.90251637123268,0.650057163499758,0.63039204723357,0.832104835925161
"SEC16B",0.0801318155790125,-0.0295605260764068,0.186207867602997,0.0348436903141345,7.29985589767222,0.649987452607281,0.630439874628205,0.83211571824161
"AC022364.1",0.256845063529628,0.144399857461228,0.118370863579737,-0.325712626868168,2.15931378087295,0.649558115649812,0.630483787747732,0.832121433075893
"SLC35A5",0.283656538380809,0.307795335239268,0.24990787725185,0.12091534800825,3.99309332899382,0.649764073415845,0.630595018606547,0.832215988520738
"TMEM214",-0.275062982440295,-0.0681320552136079,-0.34821549513932,-0.066874763278913,4.11061563460972,0.649615280281916,0.630697025599273,0.832298359833516
"TPD52",-0.0255930152149855,-0.105627535575107,0.0279683925564996,-0.287025289458827,7.29378173502053,0.649422925453489,0.630824654331824,0.832414530372457
"POLR2M",0.387724980780048,0.151782764943845,0.227417198536303,0.291957809349452,2.69285656646099,0.648956237299148,0.63100322087369,0.832597897891458
"IL13RA2",0.337577774169849,0.670906757649071,0.286174793244753,1.58892106935041,-0.469481565390785,0.647269900182858,0.631092148220604,0.832603816618824
"ERCC6",0.185250185363388,0.0957330799281273,0.148174419869495,0.209271087111487,5.53976196277648,0.648972356962363,0.631136179985289,0.832603816618824
"C2CD4C",1.43683667939272,1.69679307908274,0.403707011229224,1.58585946000989,-0.869779522219616,0.647050514062035,0.631140687817449,0.832603816618824
"AC010519.1",-0.609787760845713,-0.302084785983496,-0.303638512232254,-0.343650669684774,0.521838830860392,0.64788581807801,0.631166131749481,0.832603816618824
"THTPA",-0.7719581874215,-0.554313903487813,-0.626921696730897,-0.105108439192087,0.334068815572376,0.647688684356167,0.631265661355857,0.832682859573497
