"","logFC","logCPM","F","PValue","FDR"
"LINC01979",2.48344198799242,0.636411805116849,10.4332493606062,0.00231583289688839,0.203990726431563
"TNC",-2.15740153905038,2.32326458121378,10.5760999131359,0.00231917912744475,0.203990726431563
"AL390800.1",2.19425724289424,0.743441323806853,10.3618515184633,0.00233287415598387,0.20434033544622
"CUEDC1",0.892566897156159,4.40524411808636,10.6324473898011,0.00236928957429022,0.206156769453673
"AMMECR1",-1.57704904318906,6.62618731571465,10.6255046526091,0.00237322510740124,0.206156769453673
"LINC01435",2.96480422669745,5.94049040496035,10.6140172402592,0.00238717092367161,0.206514844269237
"ENPP3",-1.367036639028,4.13551307581381,10.5809211544269,0.00241729058783952,0.208195595393553
"CANT1",0.67517254435127,2.70037777510274,10.5042509221678,0.00242941623888405,0.208195595393553
"CRIM1",1.84864484138658,3.66112924770579,10.5481790510325,0.00244382437791433,0.208195595393553
"AC090164.5",2.62500116283154,0.841547021580687,10.2580900880319,0.00244621406441859,0.208195595393553
"SLC25A21",-0.877439539171241,4.13268307762266,10.5289717802777,0.00247151912392335,0.20950110896418
"AL499604.1",-1.37989216318747,1.12184178602383,10.2625169173578,0.00248201592802022,0.209545939111812
"HPGD",-0.839845442837734,7.44486721059968,10.4868112334416,0.00251561000312375,0.210834617990799
"SLC2A14",1.65506001698986,4.86728489784293,10.488782102383,0.00251733846045526,0.210834617990799
"ACHE",2.20259020365566,1.08435620867829,10.1965740431102,0.00253956696712316,0.211852288820885
"LINC02732",1.61099391304978,1.17322297502507,10.1447747924436,0.00264261997710712,0.218587716634863
"AL590652.1",1.81902114146295,2.37416772213369,10.2216183833135,0.00264604195509807,0.218587716634863
"LIPH",1.36107866450626,1.44783150662855,10.1692697876967,0.00265695717973714,0.218587716634863
"EIF3K",0.506768106062109,4.77957548798605,10.3567057977679,0.00266189969834102,0.218587716634863
"ITGA3",1.71442446054352,1.09719487421485,10.0870252862583,0.00268275473186871,0.219443073826242
"VAMP5",0.872153831900685,2.28434368765447,10.1620721957562,0.00275768062269448,0.223218127120084
"SULT1C2",2.24513302285074,2.65106208265911,10.1957175172469,0.00276570287475456,0.223218127120084
"STX11",1.69391827816796,0.767784636038436,9.95974251268651,0.00277106423081712,0.223218127120084
"Z93403.1",1.49850941840114,0.712399173711654,9.98835016076174,0.00277861692171385,0.223218127120084
"CAP2",0.825962891939889,5.50481169226785,10.2297921693886,0.00280705829309471,0.223218127120084
"DDT",1.42427288233286,5.21215642346126,10.2155580331092,0.00282523882091084,0.223218127120084
"PHLDB1",1.31714403286771,1.80007242550777,10.0543880282937,0.00283096859213384,0.223218127120084
"C8B",-0.723474253987302,8.2318809242305,10.2009633614061,0.0028392993882468,0.223218127120084
"MIF",2.17429952045542,3.22056777713392,10.1766931692235,0.00284038976945259,0.223218127120084
"RDH13",0.715522376708314,4.12084634908477,10.1968892397428,0.00284484631249796,0.223218127120084
"AC016074.2",-1.179718713786,5.68805183608752,10.1970899744976,0.00284570726230532,0.223218127120084
"PCMTD1",-0.494139594275772,6.70577293614052,10.1803476949492,0.00286467210839085,0.223840403865389
"LINC02211",-5.40719470594416,2.07201679389947,9.88655800863283,0.00288280286920596,0.223840403865389
"TEAD4",1.53855476820046,0.795695401792482,9.88791051984514,0.00288558412365714,0.223840403865389
"TC2N",1.93102794695496,2.28108417687675,10.0300408308813,0.00290906823850284,0.224503591211856
"UBA52",1.21034448888052,3.43348634347949,10.1235911520263,0.00291549236042416,0.224503591211856
"SNHG4",1.44851698937144,0.549595410444208,9.8526850626714,0.00294493334925123,0.225452385086413
"AC099329.2",1.77161223524583,0.736872911615678,9.86453735924295,0.00294926295779486,0.225452385086413
"WDR62",0.8680493852656,1.63614186117898,9.92671496244294,0.0029762970614829,0.226694626182948
"FMR1-AS1",-1.84128065839133,0.432191502827439,9.72104754669626,0.00300425399444674,0.227606485790836
"TMEM132D",1.34587120638427,3.24729997784918,10.0393831673379,0.00301323416616551,0.227606485790836
"POU5F1",0.98117283337275,3.37715764880611,10.0295314040226,0.00302879736355528,0.227606485790836
"C6orf132",1.4263142437454,1.42269976914429,9.85870841379395,0.00303157720585263,0.227606485790836
"LINC01205",-1.92772476023325,4.42838132162393,10.0090266007285,0.00308088100140242,0.230484983670753
